/N/soft/sles15/deeplearning/Python-3.9.7/lib/python3.9/site-packages/torchvision/datasets/mnist.py:498: UserWarning: The given NumPy array is not writeable, and PyTorch does not support non-writeable tensors. This means you can write to the underlying (supposedly non-writeable) NumPy array using the tensor. You may want to copy the array to protect its data or make it writeable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at  ../torch/csrc/utils/tensor_numpy.cpp:180.)
  return torch.from_numpy(parsed.astype(m[2], copy=False)).view(*s)
Epoch:   0%|          | 0/40 [00:00<?, ?it/s]
Batch:   9%|8         | 168/1875 [00:20<03:23,  8.38it/s, train_loss=0.0765, train_acc=0.969, avg_tr_acc=0.928, avg_tr_loss=0.232][A
Batch:  13%|#3        | 252/1875 [00:30<03:13,  8.38it/s, train_loss=0.143, train_acc=0.969, avg_tr_acc=0.928, avg_tr_loss=0.232] [A
Batch:  18%|#7        | 336/1875 [00:40<03:03,  8.38it/s, train_loss=0.18, train_acc=0.969, avg_tr_acc=0.926, avg_tr_loss=0.234] [A
Batch:  22%|##2       | 420/1875 [00:50<02:53,  8.38it/s, train_loss=0.162, train_acc=0.938, avg_tr_acc=0.928, avg_tr_loss=0.226][A
Batch:  27%|##6       | 504/1875 [01:00<02:43,  8.38it/s, train_loss=0.212, train_acc=0.938, avg_tr_acc=0.929, avg_tr_loss=0.223][A
Batch:  31%|###1      | 588/1875 [01:10<02:33,  8.38it/s, train_loss=0.151, train_acc=0.906, avg_tr_acc=0.929, avg_tr_loss=0.222][A
Batch:  36%|###5      | 672/1875 [01:20<02:23,  8.38it/s, train_loss=0.362, train_acc=0.844, avg_tr_acc=0.929, avg_tr_loss=0.222][A
Batch:  40%|####      | 756/1875 [01:30<02:13,  8.38it/s, train_loss=0.245, train_acc=0.938, avg_tr_acc=0.928, avg_tr_loss=0.225][A
Batch:  45%|####4     | 840/1875 [01:40<02:03,  8.38it/s, train_loss=0.301, train_acc=0.906, avg_tr_acc=0.928, avg_tr_loss=0.227][A
Batch:  49%|####9     | 924/1875 [01:50<01:53,  8.38it/s, train_loss=0.0709, train_acc=1, avg_tr_acc=0.927, avg_tr_loss=0.227]   [A
Batch:  54%|#####3    | 1008/1875 [02:00<01:43,  8.38it/s, train_loss=0.321, train_acc=0.906, avg_tr_acc=0.928, avg_tr_loss=0.227][A
Batch:  58%|#####8    | 1092/1875 [02:10<01:33,  8.38it/s, train_loss=0.16, train_acc=0.969, avg_tr_acc=0.927, avg_tr_loss=0.227] [A
Batch:  63%|######2   | 1176/1875 [02:20<01:23,  8.38it/s, train_loss=0.375, train_acc=0.875, avg_tr_acc=0.927, avg_tr_loss=0.226][A
Batch:  67%|######7   | 1260/1875 [02:30<01:13,  8.39it/s, train_loss=0.204, train_acc=0.938, avg_tr_acc=0.927, avg_tr_loss=0.226][A
Batch:  72%|#######1  | 1344/1875 [02:40<01:03,  8.39it/s, train_loss=0.311, train_acc=0.906, avg_tr_acc=0.927, avg_tr_loss=0.227][A
Batch:  76%|#######6  | 1428/1875 [02:50<00:53,  8.39it/s, train_loss=0.241, train_acc=0.938, avg_tr_acc=0.928, avg_tr_loss=0.226][A
Batch:  81%|########  | 1512/1875 [03:00<00:43,  8.39it/s, train_loss=0.368, train_acc=0.875, avg_tr_acc=0.928, avg_tr_loss=0.227][A
Batch:  85%|########5 | 1596/1875 [03:10<00:33,  8.39it/s, train_loss=0.195, train_acc=0.938, avg_tr_acc=0.928, avg_tr_loss=0.226][A
Batch:  90%|########9 | 1680/1875 [03:20<00:23,  8.39it/s, train_loss=0.0525, train_acc=1, avg_tr_acc=0.928, avg_tr_loss=0.226]   [A
Batch:  94%|#########4| 1764/1875 [03:30<00:13,  8.39it/s, train_loss=0.211, train_acc=0.906, avg_tr_acc=0.928, avg_tr_loss=0.226][A
Batch:  99%|#########8| 1848/1875 [03:40<00:03,  8.39it/s, train_loss=0.0654, train_acc=1, avg_tr_acc=0.928, avg_tr_loss=0.224]   [A
                                                                                                                               [AEpoch:  12%|#2        | 5/40 [23:23<2:16:25, 233.88s/it, train_loss=0.223, train_acc=0.929, val_loss=0.168, val_acc=0.952]Epoch:  15%|#5        | 6/40 [23:23<2:12:27, 233.74s/it, train_loss=0.223, train_acc=0.929, val_loss=0.168, val_acc=0.952]
Batch:   0%|          | 0/1875 [00:00<?, ?it/s][A
Batch:   4%|4         | 84/1875 [00:10<03:33,  8.39it/s, train_loss=0.275, train_acc=0.906, avg_tr_acc=0.932, avg_tr_loss=0.215][A
Batch:   9%|8         | 168/1875 [00:20<03:23,  8.39it/s, train_loss=0.101, train_acc=1, avg_tr_acc=0.934, avg_tr_loss=0.207]   [A
Batch:  13%|#3        | 252/1875 [00:30<03:13,  8.39it/s, train_loss=0.273, train_acc=0.906, avg_tr_acc=0.936, avg_tr_loss=0.201][A
Batch:  18%|#7        | 336/1875 [00:40<03:03,  8.39it/s, train_loss=0.139, train_acc=0.969, avg_tr_acc=0.934, avg_tr_loss=0.208][A
Batch:  22%|##2       | 420/1875 [00:50<02:53,  8.39it/s, train_loss=0.271, train_acc=0.906, avg_tr_acc=0.933, avg_tr_loss=0.211][A
Batch:  27%|##6       | 504/1875 [01:00<02:43,  8.39it/s, train_loss=0.159, train_acc=0.938, avg_tr_acc=0.933, avg_tr_loss=0.213][A
Batch:  31%|###1      | 588/1875 [01:10<02:33,  8.39it/s, train_loss=0.161, train_acc=0.938, avg_tr_acc=0.933, avg_tr_loss=0.213][A
Batch:  36%|###5      | 672/1875 [01:20<02:23,  8.39it/s, train_loss=0.0514, train_acc=1, avg_tr_acc=0.934, avg_tr_loss=0.211]   [A
Batch:  40%|####      | 756/1875 [01:30<02:13,  8.39it/s, train_loss=0.176, train_acc=0.938, avg_tr_acc=0.932, avg_tr_loss=0.216][A
Batch:  45%|####4     | 840/1875 [01:40<02:03,  8.39it/s, train_loss=0.111, train_acc=0.938, avg_tr_acc=0.933, avg_tr_loss=0.215][A
Batch:  49%|####9     | 924/1875 [01:50<01:53,  8.39it/s, train_loss=0.152, train_acc=0.938, avg_tr_acc=0.933, avg_tr_loss=0.214][A
Batch:  54%|#####3    | 1008/1875 [02:00<01:43,  8.39it/s, train_loss=0.184, train_acc=0.906, avg_tr_acc=0.932, avg_tr_loss=0.215][A
Batch:  58%|#####8    | 1092/1875 [02:10<01:33,  8.39it/s, train_loss=0.0784, train_acc=0.969, avg_tr_acc=0.933, avg_tr_loss=0.215][A
Batch:  63%|######2   | 1176/1875 [02:20<01:23,  8.39it/s, train_loss=0.132, train_acc=0.969, avg_tr_acc=0.933, avg_tr_loss=0.214] [A
Batch:  67%|######7   | 1260/1875 [02:30<01:13,  8.39it/s, train_loss=0.626, train_acc=0.844, avg_tr_acc=0.934, avg_tr_loss=0.213][A
Batch:  72%|#######1  | 1344/1875 [02:40<01:03,  8.39it/s, train_loss=0.53, train_acc=0.906, avg_tr_acc=0.934, avg_tr_loss=0.213] [A
Batch:  76%|#######6  | 1428/1875 [02:50<00:53,  8.39it/s, train_loss=0.148, train_acc=0.969, avg_tr_acc=0.934, avg_tr_loss=0.212][A
Batch:  81%|########  | 1512/1875 [03:00<00:43,  8.39it/s, train_loss=0.212, train_acc=0.875, avg_tr_acc=0.934, avg_tr_loss=0.212][A
